	audio_id	audio_file_path	romaji_name	romaji_to_kana	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
38	1390	data01/chigohaya_110601_morioka_mikami.0004.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
39	1662	data01/chigohaya_110601_morioka_mikami.0001.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
40	2507	data01/chigohaya_110601_morioka_mikami.0003.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
41	2616	data01/chigohaya_110601_morioka_mikami.0000.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
42	2659	data01/chigohaya_110601_morioka_mikami.0002.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
43	3609	data01/chigohaya_110601_morioka_mikami.0005.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
44	27	data01/chogenbo_keikai_130303_utsunomiya_hirano.0000.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
45	806	data01/chogenbo_141026_hyogo_kuroda.0001.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
46	1145	data01/chogenbo_130219_utsunomiya_hirano.0000.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
47	1353	data01/chogenbo_141026_hyogo_kuroda.0000.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
48	1446	data01/chogenbo_141026_hyogo_kuroda.0002.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
49	2662	data01/chogenbo_keikai_130303_utsunomiya_hirano.0002.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
50	3067	data01/chogenbo_keikai_130303_utsunomiya_hirano.0001.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876'			
51	177	data01/tyuhi_100406_watarase.0007.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
52	571	data01/tyuhi_100406_watarase.0000.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
53	646	data01/tyuhi_100406_watarase.0003.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
54	772	data01/chuhi_091124_watarase_hirano.0000.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
55	865	data01/tyuhi_100406_watarase.0002.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
56	1021	data01/chuhi_080110_watarase_hirano.0002.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
57	1373	data01/chuhi_080110_watarase_hirano.0001.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
58	1406	data01/tyuhi_100406_watarase.0006.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
59	1682	data01/tyuhi_100406_watarase.0008.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
60	1768	data01/tyuhi_100406_watarase.0005.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
61	1789	data01/chuhi_091124_watarase_hirano.0001.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
62	2254	data01/tyuhi_100406_watarase.0009.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
63	2609	data01/chuhi_091124_watarase_hirano.0005.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
64	2697	data01/chuhi_091124_watarase_hirano.0002.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
65	3237	data01/chuhi_080110_watarase_hirano.0000.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
66	3501	data01/tyuhi_100406_watarase.0004.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
67	3830	data01/chuhi_091124_watarase_hirano.0004.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
68	4122	data01/chuhi_091124_watarase_hirano.0003.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
69	4326	data01/tyuhi_100406_watarase.0001.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
70	512	data01/chushaku1_120430_tatsuno_kuroda.0000.wav	chushakushyigi		QI8858						
71	1900	data01/chushakushyigi_120423_ishigaki_moriya.0002.wav	chushakushyigi		QI8858						
72	1950	data01/chushakushyigi_120423_ishigaki_moriya.0000.wav	chushakushyigi		QI8858						
73	2303	data01/chushaku_120430_tatsuno_kuroda.0003.wav	chushakushyigi		QI8858						
74	2615	data01/chushaku1_120430_tatsuno_kuroda.0001.wav	chushakushyigi		QI8858						
75	3043	data01/chushaku_120430_tatsuno_kuroda.0000.wav	chushakushyigi		QI8858						
76	3202	data01/chushakushyigi_120423_ishigaki_moriya.0001.wav	chushakushyigi		QI8858						
77	3927	data01/chushaku_120430_tatsuno_kuroda.0002.wav	chushakushyigi		QI8858						
78	3992	data01/chushaku1_120430_tatsuno_kuroda.0002.wav	chushakushyigi		QI8858						
79	4184	data01/chushakushyigi_120423_ishigaki_moriya.0003.wav	chushakushyigi		QI8858						
80	4206	data01/chushakushyigi_120423_ishigaki_moriya.0005.wav	chushakushyigi		QI8858						
81	4399	data01/chushakushyigi_120423_ishigaki_moriya.0004.wav	chushakushyigi		QI8858						
82	4508	data01/chushaku_120430_tatsuno_kuroda.0001.wav	chushakushyigi		QI8858						
83	3113	data01/dobato_100506_kunitachi_mju.0000.wav	dobato		Q4236						
84	134	data01/ezoraicho_080703_doto_kuroda.0008.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
85	259	data01/ezoraicho2_160420_furano_cf.0004.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
86	274	data01/ezoraicho_080703_doto_kuroda.0006.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
87	690	data01/ezoraicho_080703_doto_kuroda.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
88	828	data01/ezoraicho_080703_doto_kuroda2.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
89	1093	data01/ezoraicho2_160420_furano_cf.0003.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
90	1204	data01/ezoraicho_080703_doto_kuroda2.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
91	1270	data01/ezoraicho_080703_doto_kuroda.0005.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
92	1291	data01/ezoraicho_080703_doto_kuroda2.0003.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
93	1724	data01/ezoraicho_080703_doto_kuroda.0007.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
94	1861	data01/ezoraicho_080703_doto_kuroda.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
95	2345	data01/ezoraicho_160420_furano_cf.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
96	2493	data01/ezoraicho_080703_doto_kuroda.0009.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
97	2719	data01/ezoraicho2_160420_furano_cf.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
98	2777	data01/ezoraicho2_160420_furano_cf.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
99	3342	data01/ezoraicho_160420_furano_cf.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
100	3423	data01/ezoraicho_160420_furano_cf.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
101	3474	data01/ezoraicho_080703_doto_kuroda2.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
102	3831	data01/ezoraicho_080703_doto_kuroda.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
103	3949	data01/ezoraicho2_160420_furano_cf.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
104	4716	data01/ezoraicho_080703_doto_kuroda.0004.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
105	4738	data01/ezoraicho_080703_doto_kuroda.0003.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
106	183	data01/ezosen_090819_nemuro_mju.0005.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
107	575	data01/ezosen_090819_nemuro_mju.0003.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
108	773	data01/ezosen_130603_muroran_kuros.0001.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
109	869	data01/ezosen_090819_nemuro_mju.0007.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
110	1544	data01/ezosen_090819_nemuro_mju.0004.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
111	1608	data01/ezosen_090819_nemuro_mju.0000.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
112	2279	data01/ezosen_130603_muroran_kuros.0000.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
113	2397	data01/ezosen_090819_nemuro_mju.0002.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
114	2791	data01/ezosen_130603_muroran_kuros.0003.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
115	2959	data01/ezosen_130603_muroran_kuros.0005.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
116	3270	data01/ezosen_090819_nemuro_mju.0006.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
117	3754	data01/ezosen_130603_muroran_kuros.0004.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
118	3768	data01/ezosen_090819_nemuro_mju.0001.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
119	3769	data01/ezosen_090819_nemuro_mju.0008.wav	ezosen		Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	/species
120	364	data01/fukuro_140510_nikko_abe.0001.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
121	428	data01/fukuro_070514_tanzawa_mju.0002.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
122	652	data01/fukuro_130514_uryu_mju.0000.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
123	1009	data01/fukuro_160417_osaka_murahama.0008.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
124	1089	data01/fukuro_110425_osaka_murahama.0004.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
125	1207	data01/fukuro_070514_tanzawa_mju.0000.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
126	1905	data01/fukuro_160417_osaka_murahama.0007.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
127	2106	data01/fukuro_110425_osaka_murahama.0003.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
128	2107	data01/fukuro_070514_tanzawa_mju.0001.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
129	2265	data01/fukuro_160417_osaka_murahama.0006.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
130	2368	data01/fukuro_070514_tanzawa_mju.0003.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
131	2444	data01/fukuro_130514_uryu_mju.0001.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
132	2540	data01/fukuro_160417_osaka_murahama.0000.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
133	2541	data01/fukuro_160417_osaka_murahama.0012.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
134	3009	data01/fukuro_160417_osaka_murahama.0011.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
135	3213	data01/fukuro_160417_osaka_murahama.0004.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
136	3253	data01/fukuro_110425_osaka_murahama.0002.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
137	3256	data01/fukuro_140510_nikko_abe.0000.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
138	3522	data01/fukuro_160417_osaka_murahama.0001.wav	fukuro		Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	/order
