	audio_id	audio_file_path	romaji_name	romaji_to_kana	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
14	3702.0	data01/akashobin_150613_okutadami_abe.0004.wav	akashobin		Q1110083	Ruddy Kingfisher	アカショウビン	Q371767/Q1110083	Halcyon/アカショウビン	Halcyon/Ruddy Kingfisher	genus/species
15	4015.0	data01/akashobin_150613_okutadami_abe.0003.wav	akashobin		Q1110083	Ruddy Kingfisher	アカショウビン	Q371767/Q1110083	Halcyon/アカショウビン	Halcyon/Ruddy Kingfisher	genus/species
16	4513.0	data01/akashobin_150613_okutadami_abe.0005.wav	akashobin		Q1110083	Ruddy Kingfisher	アカショウビン	Q371767/Q1110083	Halcyon/アカショウビン	Halcyon/Ruddy Kingfisher	genus/species
17	4534.0	data01/akashobin_150613_okutadami_abe.0009.wav	akashobin		Q1110083	Ruddy Kingfisher	アカショウビン	Q371767/Q1110083	Halcyon/アカショウビン	Halcyon/Ruddy Kingfisher	genus/species
18	4708.0	data01/akashobin_150611_kosado_mju.0003.wav	akashobin		Q1110083	Ruddy Kingfisher	アカショウビン	Q371767/Q1110083	Halcyon/アカショウビン	Halcyon/Ruddy Kingfisher	genus/species
19	557.0	data01/amerikakoaji_140718_hikawahama_nuka.0001.wav	amerikakoaji		Q28168	Least Tern	アメリカコアジサシ	Q76408/Q28168	Sternula/アメリカコアジサシ	Sternula/Least Tern	genus/species
20	1985.0	data01/amerikakoaji_140718_hikawahama_nuka.0002.wav	amerikakoaji		Q28168	Least Tern	アメリカコアジサシ	Q76408/Q28168	Sternula/アメリカコアジサシ	Sternula/Least Tern	genus/species
21	2191.0	data01/amerikakoaji_140718_hikawahama_nuka.0003.wav	amerikakoaji		Q28168	Least Tern	アメリカコアジサシ	Q76408/Q28168	Sternula/アメリカコアジサシ	Sternula/Least Tern	genus/species
22	3225.0	data01/amerikakoaji_140718_hikawahama_nuka.0000.wav	amerikakoaji		Q28168	Least Tern	アメリカコアジサシ	Q76408/Q28168	Sternula/アメリカコアジサシ	Sternula/Least Tern	genus/species
23	3866.0	data01/amerikakoaji_140718_hikawahama_nuka.0004.wav	amerikakoaji		Q28168	Least Tern	アメリカコアジサシ	Q76408/Q28168	Sternula/アメリカコアジサシ	Sternula/Least Tern	genus/species
24	4764.0	data01/amerikakoaji_140718_hikawahama_nuka.0005.wav	amerikakoaji		Q28168	Least Tern	アメリカコアジサシ	Q76408/Q28168	Sternula/アメリカコアジサシ	Sternula/Least Tern	genus/species
25	19.0	data01/bupposo970803_tottori_kuroda.0000.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
26	852.0	data01/bupposo_110730_kibi_kuroda.0002.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
27	1107.0	data01/bupposo970803_tottori_kuroda.0002.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
28	1670.0	data01/bupposo_110730_kibi_kuroda.0003.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
29	1809.0	data01/bupposo970803_tottori_kuroda.0005.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
30	1994.0	data01/bupposo_110730_kibi_kuroda.0001.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
31	2330.0	data01/bupposo970803_tottori_kuroda.0001.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
32	2799.0	data01/bupposo970803_tottori_kuroda.0003.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
33	3737.0	data01/bupposo970803_tottori_kuroda.0006.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
34	4097.0	data01/bupposo970803_tottori_kuroda.0008.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
35	4098.0	data01/bupposo_110730_kibi_kuroda.0000.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
36	4127.0	data01/bupposo970803_tottori_kuroda.0007.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
37	4269.0	data01/bupposo970803_tottori_kuroda.0004.wav	bupposo		Q44109	Oriental Dollarbird	ブッポウソウ	Q19596468/Q19596314/Q19598622/Q484131/Q44245/Q992943/Q44109	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/ブッポウソウ科/Eurystomus/ブッポウソウ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Coraciidae/Eurystomus/Oriental Dollarbird	superorder/order/family/genus/species
38	1390.0	data01/chigohaya_110601_morioka_mikami.0004.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
39	1662.0	data01/chigohaya_110601_morioka_mikami.0001.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
40	2507.0	data01/chigohaya_110601_morioka_mikami.0003.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
41	2616.0	data01/chigohaya_110601_morioka_mikami.0000.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
42	2659.0	data01/chigohaya_110601_morioka_mikami.0002.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
43	3609.0	data01/chigohaya_110601_morioka_mikami.0005.wav	chigohaya		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
44	27.0	data01/chogenbo_keikai_130303_utsunomiya_hirano.0000.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
45	806.0	data01/chogenbo_141026_hyogo_kuroda.0001.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
46	1145.0	data01/chogenbo_130219_utsunomiya_hirano.0000.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
47	1353.0	data01/chogenbo_141026_hyogo_kuroda.0000.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
48	1446.0	data01/chogenbo_141026_hyogo_kuroda.0002.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
49	2662.0	data01/chogenbo_keikai_130303_utsunomiya_hirano.0002.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
50	3067.0	data01/chogenbo_keikai_130303_utsunomiya_hirano.0001.wav	chogenbo		Q25876	Eurasian Hobby	チゴハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q1132015/Q25876	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/hobby/チゴハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/hobby/Eurasian Hobby	order/family/subfamily/genus/subgenus/species
51	177.0	data01/tyuhi_100406_watarase.0007.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
52	571.0	data01/tyuhi_100406_watarase.0000.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
53	646.0	data01/tyuhi_100406_watarase.0003.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
54	772.0	data01/chuhi_091124_watarase_hirano.0000.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
55	865.0	data01/tyuhi_100406_watarase.0002.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
56	1021.0	data01/chuhi_080110_watarase_hirano.0002.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
57	1373.0	data01/chuhi_080110_watarase_hirano.0001.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
58	1406.0	data01/tyuhi_100406_watarase.0006.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
59	1682.0	data01/tyuhi_100406_watarase.0008.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
60	1768.0	data01/tyuhi_100406_watarase.0005.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
61	1789.0	data01/chuhi_091124_watarase_hirano.0001.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
62	2254.0	data01/tyuhi_100406_watarase.0009.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
63	2609.0	data01/chuhi_091124_watarase_hirano.0005.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
64	2697.0	data01/chuhi_091124_watarase_hirano.0002.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
65	3237.0	data01/chuhi_080110_watarase_hirano.0000.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
66	3501.0	data01/tyuhi_100406_watarase.0004.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
67	3830.0	data01/chuhi_091124_watarase_hirano.0004.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
68	4122.0	data01/chuhi_091124_watarase_hirano.0003.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
69	4326.0	data01/tyuhi_100406_watarase.0001.wav	chuhi		Q1269372	Eastern Marsh Harrier	チュウヒ	Q207796/Q1269372	チュウヒ亜科/チュウヒ	Circus/Eastern Marsh Harrier	genus/species
70	512.0	data01/chushaku1_120430_tatsuno_kuroda.0000.wav	chushakushyigi		QI8858						
71	1900.0	data01/chushakushyigi_120423_ishigaki_moriya.0002.wav	chushakushyigi		QI8858						
72	1950.0	data01/chushakushyigi_120423_ishigaki_moriya.0000.wav	chushakushyigi		QI8858						
73	2303.0	data01/chushaku_120430_tatsuno_kuroda.0003.wav	chushakushyigi		QI8858						
74	2615.0	data01/chushaku1_120430_tatsuno_kuroda.0001.wav	chushakushyigi		QI8858						
75	3043.0	data01/chushaku_120430_tatsuno_kuroda.0000.wav	chushakushyigi		QI8858						
76	3202.0	data01/chushakushyigi_120423_ishigaki_moriya.0001.wav	chushakushyigi		QI8858						
77	3927.0	data01/chushaku_120430_tatsuno_kuroda.0002.wav	chushakushyigi		QI8858						
78	3992.0	data01/chushaku1_120430_tatsuno_kuroda.0002.wav	chushakushyigi		QI8858						
79	4184.0	data01/chushakushyigi_120423_ishigaki_moriya.0003.wav	chushakushyigi		QI8858						
80	4206.0	data01/chushakushyigi_120423_ishigaki_moriya.0005.wav	chushakushyigi		QI8858						
81	4399.0	data01/chushakushyigi_120423_ishigaki_moriya.0004.wav	chushakushyigi		QI8858						
82	4508.0	data01/chushaku_120430_tatsuno_kuroda.0001.wav	chushakushyigi		QI8858						
83	3113.0	data01/dobato_100506_kunitachi_mju.0000.wav	dobato		Q4236						
84	134.0	data01/ezoraicho_080703_doto_kuroda.0008.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
85	259.0	data01/ezoraicho2_160420_furano_cf.0004.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
86	274.0	data01/ezoraicho_080703_doto_kuroda.0006.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
87	690.0	data01/ezoraicho_080703_doto_kuroda.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
88	828.0	data01/ezoraicho_080703_doto_kuroda2.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
89	1093.0	data01/ezoraicho2_160420_furano_cf.0003.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
90	1204.0	data01/ezoraicho_080703_doto_kuroda2.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
91	1270.0	data01/ezoraicho_080703_doto_kuroda.0005.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
92	1291.0	data01/ezoraicho_080703_doto_kuroda2.0003.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
93	1724.0	data01/ezoraicho_080703_doto_kuroda.0007.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
94	1861.0	data01/ezoraicho_080703_doto_kuroda.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
95	2345.0	data01/ezoraicho_160420_furano_cf.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
96	2493.0	data01/ezoraicho_080703_doto_kuroda.0009.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
97	2719.0	data01/ezoraicho2_160420_furano_cf.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
98	2777.0	data01/ezoraicho2_160420_furano_cf.0001.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
99	3342.0	data01/ezoraicho_160420_furano_cf.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
100	3423.0	data01/ezoraicho_160420_furano_cf.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
101	3474.0	data01/ezoraicho_080703_doto_kuroda2.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
102	3831.0	data01/ezoraicho_080703_doto_kuroda.0002.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
103	3949.0	data01/ezoraicho2_160420_furano_cf.0000.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
104	4716.0	data01/ezoraicho_080703_doto_kuroda.0004.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
105	4738.0	data01/ezoraicho_080703_doto_kuroda.0003.wav	ezoraicho		Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species
